NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_CHLORIDE_TRANSMEMBRANE_TRANSPORT	67	30		
GOBP_REGULATION_OF_PROTEIN_AUTOUBIQUITINATION	6		Rejected!	
GOBP_REGULATION_OF_APOPTOTIC_DNA_FRAGMENTATION	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_DNA_FRAGMENTATION	5		Rejected!	
GOBP_REGULATION_OF_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_K63_LINKED_UBIQUITINATION	7		Rejected!	
GOBP_REGULATION_OF_PROTEIN_MONOUBIQUITINATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MONOUBIQUITINATION	5		Rejected!	
GOBP_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	1725		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	542	321		
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	985		Rejected!	
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS	29		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS	18		Rejected!	
GOBP_REGULATION_OF_NEUTROPHIL_ACTIVATION	15		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_NEUTROPHIL_ACTIVATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NEUTROPHIL_ACTIVATION	6		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEOLUS	15		Rejected!	
GOBP_REGULATION_OF_SERINE_TYPE_PEPTIDASE_ACTIVITY	10		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SERINE_TYPE_PEPTIDASE_ACTIVITY	8		Rejected!	
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT	153	91		
GOBP_ACYL_CARNITINE_TRANSMEMBRANE_TRANSPORT	5		Rejected!	
GOBP_RESPONSE_TO_FLUORIDE	5		Rejected!	
GOBP_REGULATION_OF_NEUTROPHIL_MIGRATION	46	30		
GOBP_NEGATIVE_REGULATION_OF_NEUTROPHIL_MIGRATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NEUTROPHIL_MIGRATION	32	20		
GOBP_TERTIARY_ALCOHOL_METABOLIC_PROCESS	22		Rejected!	
GOBP_SECONDARY_ALCOHOL_METABOLIC_PROCESS	150	91		
GOBP_CALCIUM_ION_IMPORT_INTO_CYTOSOL	26		Rejected!	
GOBP_REGULATION_OF_AXON_GUIDANCE	11		Rejected!	
GOBP_REGULATION_OF_RECEPTOR_LOCALIZATION_TO_SYNAPSE	18		Rejected!	
GOBP_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_PROGRAMMED_CELL_DEATH	40	27		
GOBP_REGULATION_OF_NEUROBLAST_PROLIFERATION	34	20		
GOBP_NEGATIVE_REGULATION_OF_CHONDROCYTE_PROLIFERATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHONDROCYTE_PROLIFERATION	7		Rejected!	
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT	42	27		
GOBP_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION	53	34		
GOBP_NEGATIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION	36	23		
GOBP_REGULATION_OF_LENS_FIBER_CELL_DIFFERENTIATION	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_LENS_FIBER_CELL_DIFFERENTIATION	6		Rejected!	
GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	108	62		
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	64	36		
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	31	17		
GOBP_LATE_ENDOSOME_TO_LYSOSOME_TRANSPORT	19		Rejected!	
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_TRANSPORT	6		Rejected!	
GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	188	108		
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	97	53		
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	66	38		
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MICROTUBULE	5		Rejected!	
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	153	96		
GOBP_REGULATION_OF_NON_MOTILE_CILIUM_ASSEMBLY	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NON_MOTILE_CILIUM_ASSEMBLY	8		Rejected!	
GOBP_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	102	60		
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	27		Rejected!	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	10		Rejected!	
GOBP_REGULATION_OF_MIRNA_TRANSCRIPTION	60	43		
GOBP_NEGATIVE_REGULATION_OF_MIRNA_TRANSCRIPTION	19	15		
GOBP_POSITIVE_REGULATION_OF_MIRNA_TRANSCRIPTION	45	31		
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY	15		Rejected!	
GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	374	246		
GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	168	108		
GOBP_POSITIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	176	114		
GOBP_REGULATION_OF_PROTEIN_POLYUBIQUITINATION	30	21		
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYUBIQUITINATION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYUBIQUITINATION	17		Rejected!	
GOBP_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS	53	31		
GOBP_NEGATIVE_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS	16		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS	27	15		
GOBP_PROTEIN_LOCALIZATION_TO_EARLY_ENDOSOME	10		Rejected!	
GOBP_REGULATION_OF_TAU_PROTEIN_KINASE_ACTIVITY	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TAU_PROTEIN_KINASE_ACTIVITY	8		Rejected!	
GOBP_REGULATION_OF_DENDRITIC_SPINE_MAINTENANCE	11		Rejected!	
GOBP_REGULATION_OF_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE	6		Rejected!	
GOBP_REGULATION_OF_ASPARTIC_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_EARLY_ENDOSOME	8		Rejected!	
GOBP_MITOTIC_DNA_REPLICATION	14		Rejected!	
GOBP_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	55	25		
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	33		Rejected!	
GOBP_POSITIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	25	15		
GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEUBIQUITINATION	7		Rejected!	
GOBP_ORGANELLE_DISASSEMBLY	121	86		
GOBP_REGULATION_OF_BONE_DEVELOPMENT	8		Rejected!	
GOBP_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS	64	32		
GOBP_NEGATIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS	30		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS	27	17		
GOBP_REGULATION_OF_RNA_POLYMERASE_II_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING	13		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_RNA_POLYMERASE_II_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING	6		Rejected!	
GOBP_REGULATION_OF_OPSONIZATION	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_OPSONIZATION	8		Rejected!	
GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING	166	82		
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING	92	42		
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING	72	38		
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	144	69		
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	245	132		
GOBP_PROTEIN_LOCALIZATION_TO_MEMBRANE_RAFT	8		Rejected!	
GOBP_MEIOTIC_CELL_CYCLE_PROCESS	207	87		
GOBP_MITOTIC_CELL_CYCLE_PROCESS	745	435		
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS	65	43		
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS	135	85		
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION	50	32		
GOBP_NEGATIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION	27	18		
GOBP_REGULATION_OF_PROTEIN_LIPIDATION	11		Rejected!	
GOBP_REGULATION_OF_ER_ASSOCIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ER_ASSOCIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	7		Rejected!	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	103	70		
GOBP_PROTEIN_LOCALIZATION_TO_CONDENSED_CHROMOSOME	19		Rejected!	
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_MOVEMENT	40	23		
GOBP_REGULATION_OF_TRAIL_ACTIVATED_APOPTOTIC_SIGNALING_PATHWAY	6		Rejected!	
GOBP_MONONUCLEAR_CELL_DIFFERENTIATION	434	211		
GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION	36	31		
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION	7		Rejected!	
GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	156	85		
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	46	22		
GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH	77	45		
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH	54	32		
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_NEURON_DEATH	20	16		
GOBP_POSITIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH	20		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MITOCHONDRION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_NEURON_DEATH	7		Rejected!	
GOBP_REGULATION_OF_ENDODERMAL_CELL_DIFFERENTIATION	5		Rejected!	
GOBP_MELANOSOME_ASSEMBLY	6		Rejected!	
GOBP_REGULATION_OF_LEUKOCYTE_TETHERING_OR_ROLLING	16		Rejected!	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_TETHERING_OR_ROLLING	11		Rejected!	
GOBP_MULTI_CILIATED_EPITHELIAL_CELL_DIFFERENTIATION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	13		Rejected!	
GOBP_REGULATION_OF_POTASSIUM_ION_IMPORT	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_HYPOXIA_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	6		Rejected!	
GOBP_REGULATION_OF_HEXOKINASE_ACTIVITY	11		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_HEXOKINASE_ACTIVITY	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HEXOKINASE_ACTIVITY	6		Rejected!	
GOBP_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	140	81		
GOBP_NEGATIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	25		Rejected!	
GOBP_POSITIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	50	29		
GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS	293	163		
GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS	94	51		
GOBP_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS	123	71		
GOBP_REGULATION_OF_PROTEIN_MATURATION	68	32		
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MATURATION	28		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MATURATION	28		Rejected!	
GOBP_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	245	161		
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	96	60		
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	139	90		
GOBP_REGULATION_OF_PROTEIN_FOLDING	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	7		Rejected!	
GOBP_RESPONSE_TO_DOPAMINE	92	42		
GOBP_REGULATION_OF_GOLGI_ORGANIZATION	18		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_BASOLATERAL_PLASMA_MEMBRANE	8		Rejected!	
GOBP_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS	258	170		
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS	77	50		
GOBP_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS	158	101		
GOBP_REGULATION_OF_FEAR_RESPONSE	7		Rejected!	
GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_ORGANIZATION	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_NEURON_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	5		Rejected!	
GOBP_REGULATION_OF_HOMOPHILIC_CELL_ADHESION	5		Rejected!	
GOBP_REGULATION_OF_ADHERENS_JUNCTION_ORGANIZATION	5		Rejected!	
GOBP_L_LYSINE_TRANSMEMBRANE_TRANSPORT	7		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEAR_BODY	12		Rejected!	
GOBP_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	61	26		
GOBP_RESPONSE_TO_BILE_ACID	6		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_BILE_ACID	5		Rejected!	
GOBP_RESPONSE_TO_GLYCOSIDE	5		Rejected!	
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING	20		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING	8		Rejected!	
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	48	20		
GOBP_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	19		Rejected!	
GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	22		Rejected!	
GOBP_REGULATION_OF_CELL_MATURATION	20		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_MATURATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_MATURATION	7		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_CILIARY_MEMBRANE	18		Rejected!	
GOBP_LIPOSACCHARIDE_METABOLIC_PROCESS	104	70		
GOBP_MUCOPOLYSACCHARIDE_METABOLIC_PROCESS	88	61		
GOBP_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT	28	23		
GOBP_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM	36	18		
GOBP_REGULATION_OF_BLOOD_CIRCULATION	261	130		
GOBP_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION	27	15		
GOBP_POSITIVE_REGULATION_OF_BLOOD_CIRCULATION	40	22		
GOBP_REGULATION_OF_MEMBRANE_TUBULATION	6		Rejected!	
GOBP_REGULATION_OF_PROTEIN_TARGETING	78	53		
GOBP_REGULATION_OF_EXOSOMAL_SECRETION	19	15		
GOBP_POSITIVE_REGULATION_OF_EXOSOMAL_SECRETION	15		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_PHOTORECEPTOR_OUTER_SEGMENT	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	79	29		
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	107	53		
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CILIUM	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CILIUM	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	44	31		
GOBP_REGULATION_OF_ATP_METABOLIC_PROCESS	89	57		
GOBP_NEGATIVE_REGULATION_OF_ATP_METABOLIC_PROCESS	30	18		
GOBP_POSITIVE_REGULATION_OF_ATP_METABOLIC_PROCESS	37	18		
GOBP_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	26		Rejected!	
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	22		Rejected!	
GOBP_REGULATION_OF_HISTAMINE_SECRETION_BY_MAST_CELL	7		Rejected!	
GOBP_REGULATION_OF_GAP_JUNCTION_ASSEMBLY	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GAP_JUNCTION_ASSEMBLY	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION	13		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_CYTOPLASMIC_STRESS_GRANULE	7		Rejected!	
GOBP_REGULATION_OF_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY	6		Rejected!	
GOBP_REGULATION_OF_DNA_CATABOLIC_PROCESS	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_CATABOLIC_PROCESS	6		Rejected!	
GOBP_REGULATION_OF_CYTOPLASMIC_TRANSPORT	28	21		
GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSPORT	13		Rejected!	
GOBP_REGULATION_OF_COMPLEMENT_DEPENDENT_CYTOTOXICITY	11		Rejected!	
GOBP_REGULATION_OF_SPROUTING_ANGIOGENESIS	63	24		
GOBP_NEGATIVE_REGULATION_OF_SPROUTING_ANGIOGENESIS	28		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SPROUTING_ANGIOGENESIS	28		Rejected!	
GOBP_REGULATION_OF_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS	5		Rejected!	
GOBP_REGULATION_OF_HEMOPOIESIS	374	199		
GOBP_NEGATIVE_REGULATION_OF_HEMOPOIESIS	106	53		
GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS	159	92		
GOBP_REGULATION_OF_AEROBIC_RESPIRATION	33	24		
GOBP_REGULATION_OF_I_KAPPAB_PHOSPHORYLATION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_I_KAPPAB_PHOSPHORYLATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CENTRIOLE_ELONGATION	5		Rejected!	
GOBP_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS	37	19		
GOBP_NEGATIVE_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS	15		Rejected!	
GOBP_REGULATION_OF_PLASMA_MEMBRANE_ORGANIZATION	14		Rejected!	
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	50	36		
GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	36	25		
GOBP_NEGATIVE_REGULATION_OF_P38MAPK_CASCADE	8		Rejected!	
GOBP_REGULATION_OF_POTASSIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	8		Rejected!	
GOBP_REGULATION_OF_CARDIAC_CONDUCTION	28		Rejected!	
GOBP_REGULATION_OF_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	14		Rejected!	
GOBP_GUANINE_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORT	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ANION_TRANSPORT	24		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ANION_TRANSPORT	49	25		
GOBP_REGULATION_OF_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PRODUCTION_OF_MIRNAS_INVOLVED_IN_GENE_SILENCING_BY_MIRNA	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MIRNAS_INVOLVED_IN_GENE_SILENCING_BY_MIRNA	12		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY	20		Rejected!	
GOBP_POSITIVE_REGULATION_OF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY	17		Rejected!	
GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT	153	92		
GOBP_L_ARGININE_TRANSMEMBRANE_TRANSPORT	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION	199	120		
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION	445	286		
GOBP_RESPONSE_TO_ARSENITE_ION	5		Rejected!	
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	134	78		
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	33	15		
GOBP_REGULATION_OF_DENDRITE_EXTENSION	26		Rejected!	
GOBP_EXTRAEMBRYONIC_MEMBRANE_DEVELOPMENT	10		Rejected!	
GOBP_REGULATION_OF_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	14		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	7		Rejected!	
GOBP_REGULATION_OF_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	11		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_VIRAL_LIFE_CYCLE	26		Rejected!	
GOBP_POSITIVE_REGULATION_OF_VIRAL_LIFE_CYCLE	21		Rejected!	
GOBP_REGULATION_OF_RECEPTOR_CLUSTERING	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_CLUSTERING	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_EIF2_ALPHA_PHOSPHORYLATION	5		Rejected!	
GOBP_REGULATION_OF_DNA_PRIMASE_ACTIVITY	5		Rejected!	
GOBP_RESPONSE_TO_SODIUM_ARSENITE	6		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_SODIUM_ARSENITE	5		Rejected!	
GOBP_REGULATION_OF_TORC2_SIGNALING	6		Rejected!	
GOBP_REGULATION_OF_HEPATOCYTE_APOPTOTIC_PROCESS	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_HEPATOCYTE_APOPTOTIC_PROCESS	5		Rejected!	
GOBP_REGULATION_OF_ANION_TRANSMEMBRANE_TRANSPORT	25	15		
GOBP_NEGATIVE_REGULATION_OF_ANION_TRANSMEMBRANE_TRANSPORT	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ANION_TRANSMEMBRANE_TRANSPORT	11		Rejected!	
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_MACROPHAGE_COLONY_STIMULATING_FACTOR_STIMULUS	6		Rejected!	
GOBP_REGULATION_OF_GLIAL_CELL_MIGRATION	16		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_MIGRATION	11		Rejected!	
GOBP_REGULATION_OF_MICROGLIAL_CELL_ACTIVATION	20		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MICROGLIAL_CELL_ACTIVATION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MICROGLIAL_CELL_ACTIVATION	10		Rejected!	
GOBP_REGULATION_OF_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY	5		Rejected!	
GOBP_REGULATION_OF_EATING_BEHAVIOR	8		Rejected!	
GOBP_RESPONSE_TO_THYROGLOBULIN_TRIIODOTHYRONINE	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	183	101		
